hromada_code,hromada,oblast_name,raion_name,lat_center,lon_center,distance_to_frontline_km,currently_occupied,as_of_date
UA73020030000022011,Берегометська,Чернівецька,Вижницький,48.1720039,25.3304604,497.9,False,2026-09-09
UA73020050000061546,Брусницька,Чернівецька,Вижницький,48.35804,25.59712,486.5,False,2026-09-09
UA73020070000035367,Вашківецька,Чернівецька,Вижницький,48.3820192,25.5174954,493.0,False,2026-09-09
UA73020090000031499,Вижницька,Чернівецька,Вижницький,48.248441,25.1893807,510.5,False,2026-09-09
UA73020110000071923,Конятинська,Чернівецька,Вижницький,48.042179,24.938971,521.4,False,2026-09-09
UA73020130000092871,Путильська,Чернівецька,Вижницький,47.99515,25.08453,509.6,False,2026-09-09
UA73020150000076225,Селятинська,Чернівецька,Вижницький,47.864681,25.20779,497.0,False,2026-09-09
UA73020170000016631,Усть-Путильська,Чернівецька,Вижницький,48.113274,25.04236,516.3,False,2026-09-09
UA73040010000039325,Вашковецька,Чернівецька,Дністровський,48.412971,27.135889,386.9,False,2026-09-09
UA73040030000042378,Кельменецька,Чернівецька,Дністровський,48.4655533,26.8299962,409.4,False,2026-09-09
UA73040050000080963,Клішковецька,Чернівецька,Дністровський,48.430443,26.259632,445.0,False,2026-09-09
UA73040070000053425,Лівинецька,Чернівецька,Дністровський,48.408604,26.609051,420.8,False,2026-09-09
UA73040090000036527,Мамалигівська,Чернівецька,Дністровський,48.259453,26.585018,415.1,False,2026-09-09
UA73040110000040354,Недобоївська,Чернівецька,Дністровський,48.427788,26.369761,437.5,False,2026-09-09
UA73040130000087963,Новодністровська,Чернівецька,Дністровський,48.58485,27.4311004,378.8,False,2026-09-09
UA73040150000056182,Рукшинська,Чернівецька,Дністровський,48.490925,26.401684,438.6,False,2026-09-09
UA73040170000011490,Сокирянська,Чернівецька,Дністровський,48.4460307,27.411193,371.4,False,2026-09-09
UA73040190000062796,Хотинська,Чернівецька,Дністровський,48.5068418,26.4859086,433.9,False,2026-09-09
UA73060010000052133,Боянська,Чернівецька,Чернівецький,48.26688,26.126339,446.5,False,2026-09-09
UA73060030000078843,Ванчиковецька,Чернівецька,Чернівецький,48.220112,26.450109,422.4,False,2026-09-09
UA73060050000034325,Великокучурівська,Чернівецька,Чернівецький,48.198738,25.894779,459.5,False,2026-09-09
UA73060070000082869,Веренчанська,Чернівецька,Чернівецький,48.54446,25.7444,484.7,False,2026-09-09
UA73060090000047054,Вікнянська,Чернівецька,Чернівецький,48.57021,25.9758,470.6,False,2026-09-09
UA73060110000070017,Волоківська,Чернівецька,Чернівецький,48.192902,25.934601,456.6,False,2026-09-09
UA73060130000078771,Герцаївська,Чернівецька,Чернівецький,48.1505805,26.2589723,432.5,False,2026-09-09
UA73060150000088691,Глибоцька,Чернівецька,Чернівецький,48.08578,25.92842,452.8,False,2026-09-09
UA73060170000031531,Горішньошеровецька,Чернівецька,Чернівецький,48.3942336,25.9482797,464.2,False,2026-09-09
UA73060190000043347,Заставнівська,Чернівецька,Чернівецький,48.5235845,25.8455783,477.0,False,2026-09-09
UA73060210000010691,Кадубовецька,Чернівецька,Чернівецький,48.587379,25.77564,484.7,False,2026-09-09
UA73060230000024500,Кам’янецька,Чернівецька,Чернівецький,48.02879,25.9195,451.4,False,2026-09-09
UA73060250000049790,Кам’янська,Чернівецька,Чернівецький,48.23204,25.84568,464.3,False,2026-09-09
UA73060270000016588,Карапчівська,Чернівецька,Чернівецький,48.1101114,25.8112969,461.9,False,2026-09-09
UA73060290000034305,Кіцманська,Чернівецька,Чернівецький,48.4386498,25.7610109,478.8,False,2026-09-09
UA73060310000074904,Кострижівська,Чернівецька,Чернівецький,48.6526572,25.7119191,492.0,False,2026-09-09
UA73060330000039245,Красноїльська,Чернівецька,Чернівецький,48.0186954,25.6009089,473.5,False,2026-09-09
UA73060350000057190,Магальська,Чернівецька,Чернівецький,48.289864,26.040028,453.3,False,2026-09-09
UA73060370000059595,Мамаївська,Чернівецька,Чернівецький,48.3527353,25.8222129,470.9,False,2026-09-09
UA73060390000017602,Неполоковецька,Чернівецька,Чернівецький,48.40267,25.64758,484.9,False,2026-09-09
UA73060410000077092,Новоселицька,Чернівецька,Чернівецький,48.2179594,26.2664831,434.8,False,2026-09-09
UA73060430000042676,Острицька,Чернівецька,Чернівецький,48.2578433,26.0481688,451.4,False,2026-09-09
UA73060450000099566,Петровецька,Чернівецька,Чернівецький,48.0585735,25.6937177,468.3,False,2026-09-09
UA73060470000040033,Ставчанська,Чернівецька,Чернівецький,48.507629,25.682991,487.2,False,2026-09-09
UA73060490000033679,Сторожинецька,Чернівецька,Чернівецький,48.1629489,25.7207993,470.2,False,2026-09-09
UA73060510000025800,Сучевенська,Чернівецька,Чернівецький,48.0561527,25.8365396,458.2,False,2026-09-09
UA73060530000099979,Тарашанська,Чернівецька,Чернівецький,48.116341,25.99674,449.2,False,2026-09-09
UA73060550000052402,Тереблеченська,Чернівецька,Чернівецький,48.0262838,26.060343,441.4,False,2026-09-09
UA73060570000058573,Топорівська,Чернівецька,Чернівецький,48.378967,26.086685,454.1,False,2026-09-09
UA73060590000095243,Чагорська,Чернівецька,Чернівецький,48.2415157,25.9883128,454.8,False,2026-09-09
UA73060610000066784,Чернівецька,Чернівецька,Чернівецький,48.2864702,25.9376532,460.2,False,2026-09-09
UA73060630000091311,Чудейська,Чернівецька,Чернівецький,48.0510337,25.6220564,473.1,False,2026-09-09
UA73060650000012771,Юрковецька,Чернівецька,Чернівецький,48.503437,25.932705,470.2,False,2026-09-09
UA74020010000010449,Корюківська,Чернігівська,Корюківський,51.77444,32.2514,141.0,False,2026-09-09
UA74020030000069340,Менська,Чернігівська,Корюківський,51.52279,32.21638,145.3,False,2026-09-09
UA74020050000033944,Сновська,Чернігівська,Корюківський,51.8187527,31.9448953,162.2,False,2026-09-09
UA74020070000037186,Сосницька,Чернігівська,Корюківський,51.5244906,32.5028975,125.7,False,2026-09-09
UA74020090000083820,Холминська,Чернігівська,Корюківський,51.872562,32.595619,118.3,False,2026-09-09
UA74040010000076097,Батуринська,Чернігівська,Ніжинський,51.3413087,32.8778317,106.7,False,2026-09-09
UA74040030000093042,Бахмацька,Чернігівська,Ніжинський,51.1801374,32.8165107,109.3,False,2026-09-09
UA74040050000013413,Бобровицька,Чернігівська,Ніжинський,50.7415033,31.3860852,217.5,False,2026-09-09
UA74040070000086652,Борзнянська,Чернігівська,Ніжинський,51.2534475,32.4263156,139.4,False,2026-09-09
UA74040090000047246,Вертіївська,Чернігівська,Ніжинський,51.16367,31.848339,180.5,False,2026-09-09
UA74040110000021989,Височанська,Чернігівська,Ніжинський,51.332241,32.562099,127.4,False,2026-09-09
UA74040130000094076,Дмитрівська,Чернігівська,Ніжинський,50.9343619,32.9457499,106.8,False,2026-09-09
UA74040150000010608,Комарівська,Чернігівська,Ніжинський,51.236801,32.149078,158.0,False,2026-09-09
UA74040170000037628,Крутівська,Чернігівська,Ніжинський,51.0601711,32.1022103,160.5,False,2026-09-09
UA74040190000070909,Лосинівська,Чернігівська,Ніжинський,50.8422398,31.9170092,178.5,False,2026-09-09
UA74040210000018988,Макіївська,Чернігівська,Ніжинський,50.676498,31.828421,190.4,False,2026-09-09
UA74040230000022565,Мринська,Чернігівська,Ніжинський,51.0544397,31.5414195,204.9,False,2026-09-09
