hromada_code,hromada_name,oblast_name,raion_name,type,lat_center,lon_center,n_settlements,square,total_popultaion_2022,urban_pct,mountain_hromada,near_seas,distance_to_russia_belarus,distance_to_eu,sum_osbb_2020,train_station,occipied_before_2022,war_zone_10_10_2022,distance_to_frontline_km,currently_occupied,frontline_as_of_date,oblast_attack_events_last8wk,oblast_attack_events_since_2025,attacks_as_of_week,documented_powerplant_damage_score,documented_powerplant_damage_basis,documented_powerplant_facilities,oblast_documented_facilities,frontline_occupation_flag,outage_strike_component_norm,outage_risk_proxy
UA26080130000058024,Нижньовербізька,Івано-Франківська,Коломийський,сільська,48.508106,25.00415,6,97.8,13028,0,1,NA,345.96238337708,67.8875442414121,NA,0,0,0,533.3,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26080150000032640,Отинійська,Івано-Франківська,Коломийський,селищна,48.7344514,24.8637681,19,202.3,19879,0.268675486694502,NA,NA,318.966456232691,87.8490656803541,4,0,0,0,552.4,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26080170000041182,Печеніжинська,Івано-Франківська,Коломийський,селищна,48.5132253,24.8803552,9,183.9,16820,0.3089774078478,1,NA,343.082112140927,64.6856614115376,1,0,0,0,542.1,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26080190000080618,Підгайчиківська,Івано-Франківська,Коломийський,сільська,48.562679,25.178782,6,58.3,4869,0,NA,NA,343.8125052337,72.7605820699386,NA,0,0,0,523.7,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26080210000049380,П’ядицька,Івано-Франківська,Коломийський,сільська,48.5618431,25.0677583,9,126.2,10816,0,NA,NA,341.504999175994,74.2259456143392,NA,1,0,0,531.2,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26080230000035462,Снятинська,Івано-Франківська,Коломийський,міська,48.4523142,25.5518046,27,366.1,40459,0.240193776415631,NA,NA,364.483562490352,56.2553809074846,18,1,0,0,493.6,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26080250000056546,Чернелицька,Івано-Франківська,Коломийський,селищна,48.8128655,25.4257481,10,129.8,6439,0.231402391675726,NA,NA,323.781850054324,96.6863884152924,NA,0,0,0,518.7,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26100010000076570,Косівська,Івано-Франківська,Косівський,міська,48.315802,25.0983417,15,337.3,32281,0.2586970663858,1,NA,368.426090384347,47.3581206590671,14,0,0,0,519.4,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26100030000012148,Космацька,Івано-Франківська,Косівський,сільська,48.3307391,24.8143791,3,114,8056,0,1,NA,361.695038340507,44.0328152737857,NA,0,0,0,539.8,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26100050000019570,Кутська,Івано-Франківська,Косівський,селищна,48.26268,25.18187,7,113.5,15789,0.25340426879473,1,NA,375.797169327578,39.910956824802,5,0,0,0,511.6,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26100070000078132,Рожнівська,Івано-Франківська,Косівський,сільська,48.3648867,25.2285814,4,105.9,11891,0,NA,NA,365.898130484584,50.4768889739445,NA,0,0,0,512.2,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26100090000038366,Яблунівська,Івано-Франківська,Косівський,селищна,48.405278,24.941667,11,206.5,15683,0.13033220684818,1,NA,355.828494138533,55.6371598935965,NA,0,0,0,533.6,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120010000096774,Ворохтянська,Івано-Франківська,Надвірнянський,селищна,48.2929828,24.5635786,2,249.7,5990,0.702337228714524,1,NA,362.191572556891,36.0295581475516,NA,1,0,0,556.1,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120030000018265,Делятинська,Івано-Франківська,Надвірнянський,селищна,48.5277174,24.6286388,5,206.9,21187,0.387643366215132,1,NA,337.417692082514,62.2852308141984,NA,1,0,0,560.0,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120050000087602,Ланчинська,Івано-Франківська,Надвірнянський,селищна,48.5554737,24.7523396,5,84.5,11067,0.70895454956176,1,NA,336.312139436587,66.6069534981429,NA,0,0,0,552.5,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120070000067596,Надвірнянська,Івано-Франківська,Надвірнянський,міська,48.6335887,24.5684038,13,190.8,42927,0.524238824050132,1,NA,325.008606156081,73.9010124235201,39,1,0,0,568.3,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120090000072057,Пасічнянська,Івано-Франківська,Надвірнянський,сільська,48.574501,24.445093,11,420,20726,0.20795136543472,1,NA,329.867441764324,67.1782224545405,NA,0,0,0,574.5,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120110000086381,Переріслянська,Івано-Франківська,Надвірнянський,сільська,48.6970086,24.6362192,5,96.5,9142,0,NA,NA,319.100074331684,81.1052157333449,NA,0,0,0,566.2,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120130000088448,Поляницька,Івано-Франківська,Надвірнянський,сільська,48.347744,24.4400596,7,342.9,4739,0,1,NA,354.712240023546,41.9616932041539,NA,1,0,0,566.6,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA26120150000021671,Яремчанська,Івано-Франківська,Надвірнянський,міська,48.4504129,24.550955,2,270.8,13550,0.583542435424354,1,NA,344.791110346612,53.5483923610551,16,1,0,0,562.5,False,2026-09-09,3,32,2026-08-29,0.8,oblast_cascade,,Burshtynska TPP,0,0.0012,0.2002
UA32020010000093088,Білоцерківська,Київська,Білоцерківський,міська,49.7969703,30.1158069,17,394.4,217385,0.9614738827426,NA,NA,165.697203303154,291.203144171907,121,0,0,0,372.3,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020030000029575,Володарська,Київська,Білоцерківський,селищна,49.5224979,29.9280475,34,619.2,15394,0.370793815772379,NA,NA,198.225583449599,262.096555129621,1,0,0,0,347.7,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020050000062595,Гребінківська,Київська,Білоцерківський,селищна,49.95346,30.1763499,12,260.2,13417,0.561079227845271,NA,NA,147.806631535447,305.599947354873,NA,0,0,0,387.8,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020070000027895,Ковалівська,Київська,Білоцерківський,сільська,49.98402,30.007441,9,231.6,6455,0,NA,NA,146.788488842801,298.750213146892,NA,0,0,0,394.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020090000022264,Маловільшанська,Київська,Білоцерківський,сільська,49.694134,30.082663,21,362.9,10457,0,NA,NA,177.373463417495,282.333241335441,1,0,0,0,362.1,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020110000085875,Медвинська,Київська,Білоцерківський,сільська,49.385948,30.7806,12,231.4,5418,0,NA,NA,209.389610979415,307.190871867676,NA,0,0,0,316.6,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020130000010013,Рокитнянська,Київська,Білоцерківський,селищна,49.6867282,30.473034,23,664.8,24822,0.418781725888325,NA,NA,175.300272354259,304.841936318439,3,0,0,0,353.9,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020150000040878,Сквирська,Київська,Білоцерківський,міська,49.7337685,29.6624138,45,873,31180,0.486369467607441,NA,NA,180.111496746822,261.750451660039,4,0,0,0,376.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020170000020698,Ставищенська,Київська,Білоцерківський,селищна,49.3897213,30.1921389,30,673.2,20274,0.298707704449048,NA,NA,209.711282865107,270.231652668805,1,0,0,0,327.4,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020190000084133,Таращанська,Київська,Білоцерківський,міська,49.555498,30.5023421,35,757.3,25539,0.379380555229257,NA,NA,189.848391631308,298.892383417817,NA,1,0,0,339.2,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020210000064694,Тетіївська,Київська,Білоцерківський,міська,49.3686166,29.6771098,33,756.6,30192,0.418653948065713,NA,NA,218.858946281334,237.432462566247,NA,0,0,0,338.8,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020230000012716,Узинська,Київська,Білоцерківський,міська,49.8284745,30.4197205,20,407.9,20091,0.593350256333682,NA,NA,159.698440351932,310.679311762901,NA,0,0,0,370.1,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32020250000099079,Фурсівська,Київська,Білоцерківський,сільська,49.797401,30.000383,11,277.8,10548,0,NA,NA,167.22293077123,284.790244269691,2,0,0,0,374.8,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040010000010116,Бориспільська,Київська,Бориспільський,міська,50.3512101,30.95077,19,527.3,81211,0.789511273103397,NA,NA,105.346034352759,376.297716251653,40,1,0,0,261.6,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040030000083910,Вороньківська,Київська,Бориспільський,сільська,50.222279,30.90111,10,667.7,13808,0,NA,NA,118.466165374812,364.55348252674,NA,0,0,0,271.0,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040050000077950,Гірська,Київська,Бориспільський,сільська,50.374039,30.86204,4,60.9,6180,0,NA,NA,101.391354857784,373.094947363565,2,0,0,0,266.4,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040070000056247,Дівичківська,Київська,Бориспільський,сільська,50.08548,31.28166,7,262.6,4368,0,NA,NA,140.67951086407,377.619524753004,NA,0,0,0,254.9,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040090000083028,Золочівська,Київська,Бориспільський,сільська,50.328709,30.705759,3,148.4,5852,0,NA,NA,104.515881283358,361.398618101299,8,0,0,0,278.6,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040110000047477,Переяславська,Київська,Бориспільський,міська,50.0643984,31.4447327,13,260.9,31645,0.830241744351398,NA,NA,147.303601199802,386.122581417103,15,0,0,0,246.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040130000049927,Пристолична,Київська,Бориспільський,сільська,50.378151,30.79125,8,104.3,10996,0,NA,NA,99.9439978899441,369.582939050016,23,0,0,0,270.8,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040150000073245,Студениківська,Київська,Бориспільський,сільська,50.2026673,31.6137276,11,324.8,6965,0,NA,NA,139.182678309444,404.552755054707,NA,0,0,0,228.0,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040170000034173,Ташанська,Київська,Бориспільський,сільська,50.0474861,31.8452576,16,335.3,5309,0,NA,NA,162.480572355782,409.70902733643,NA,0,0,0,224.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040190000043384,Циблівська,Київська,Бориспільський,сільська,49.993633,31.569056,7,389.4,5939,0,NA,NA,158.208685743568,389.623262333092,0,0,0,0,243.8,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32040210000086086,Яготинська,Київська,Бориспільський,міська,50.2758913,31.7634861,42,791.6,30881,0.615103137851754,NA,NA,138.112930082211,417.919698686987,13,0,0,0,214.6,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060010000086043,Баришівська,Київська,Броварський,селищна,50.3645295,31.3256722,28,695.4,26803,0.384061485654591,NA,NA,113.580750832588,398.101726104536,2,0,0,0,237.0,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060030000048241,Березанська,Київська,Броварський,міська,50.3132713,31.4689158,10,210.2,21747,0.737894882052697,NA,NA,123.405217489072,402.944041903927,4,0,0,0,230.6,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060050000030591,Броварська,Київська,Броварський,міська,50.5111168,30.7900482,4,125.2,119872,0.916027095568606,NA,NA,85.411474845116,379.266619274484,84,1,0,0,265.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060070000092009,Великодимерська,Київська,Броварський,селищна,50.5913563,30.9016229,23,530.3,30124,0.312641083521445,NA,NA,78.6991921517649,391.078467474494,2,0,0,0,255.1,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060090000096236,Зазимська,Київська,Броварський,сільська,50.5667713,30.6791472,7,255.8,9159,0,NA,NA,78.0068750769074,377.59255198715,1,0,0,0,270.9,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060110000050416,Згурівська,Київська,Броварський,селищна,50.4950666,31.7691817,41,760.3,15141,0.321511128723334,NA,NA,119.395946929674,432.009823421547,3,0,0,0,202.4,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060130000095223,Калинівська,Київська,Броварський,селищна,50.5637731,30.8228756,6,65.8,8408,0.44279257849667,NA,NA,80.2253250865414,384.88241014673,NA,0,0,0,261.4,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32060150000031409,Калитянська,Київська,Броварський,селищна,50.7498578,31.0249121,6,245.2,10523,0.448161170768792,NA,NA,65.7773632653016,409.313871837366,NA,0,0,0,241.7,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080010000060215,Білогородська,Київська,Бучанський,сільська,50.390171,30.22785,10,151.1,27047,0,NA,NA,99.4444611135046,340.925811980122,28,0,0,0,434.0,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080030000070006,Бородянська,Київська,Бучанський,селищна,50.6437677,29.9278296,32,512.7,25921,0.495042629528182,NA,NA,79.1067960510964,347.336960046623,4,0,0,0,466.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080050000052660,Борщагівська,Київська,Бучанський,сільська,50.437199,30.345961,3,38.7,23321,0,NA,NA,92.7812384260328,350.571635162817,46,0,0,0,437.3,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080070000050759,Бучанська,Київська,Бучанський,міська,50.5503127,30.2106925,14,260.8,58286,0.805596541193425,NA,NA,82.1908190008398,352.782387128032,31,0,0,0,451.7,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080090000011038,Вишнева,Київська,Бучанський,міська,50.3917497,30.3678999,2,17.6,49243,0.872875332534573,NA,NA,97.5833792934166,348.213002501348,39,0,0,0,432.1,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080110000056605,Гостомельська,Київська,Бучанський,селищна,50.58826,30.25909,4,66.5,30306,0.609318286807893,NA,NA,77.3976693235816,358.1970275107,3,0,0,0,298.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080130000056481,Дмитрівська,Київська,Бучанський,сільська,50.4605965,30.1757337,14,138.8,19114,0,NA,NA,92.4626310041233,343.86882541553,2,1,0,0,442.5,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080150000035443,Ірпінська,Київська,Бучанський,міська,50.5206777,30.2448725,5,117.2,73162,0.890721959487165,NA,NA,84.9730289868674,352.06982561616,225,0,0,0,447.9,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
UA32080170000086616,Коцюбинська,Київська,Бучанський,селищна,50.4904717,30.3337903,1,2.4,17623,1,NA,NA,87.0608259350163,354.098571379562,NA,0,0,0,443.3,False,2026-09-09,73,410,2026-08-29,1.2,oblast_cascade,,Trypilska TPP,0,0.0179,0.3036
